Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
Netherlands,NLD,"May 5, 2020",12.465
New Zealand,NZL,"Mar 29, 2020",0.21
New Zealand,NZL,"Mar 30, 2020",0.181
New Zealand,NZL,"Mar 31, 2020",0.155
New Zealand,NZL,"Apr 1, 2020",0.155
New Zealand,NZL,"Apr 2, 2020",0.138
New Zealand,NZL,"Apr 3, 2020",0.13
New Zealand,NZL,"Apr 4, 2020",0.121
New Zealand,NZL,"Apr 5, 2020",0.115
New Zealand,NZL,"Apr 6, 2020",0.11
New Zealand,NZL,"Apr 7, 2020",0.106
New Zealand,NZL,"Apr 8, 2020",0.103
New Zealand,NZL,"Apr 9, 2020",0.101
New Zealand,NZL,"Apr 10, 2020",0.197
New Zealand,NZL,"Apr 11, 2020",0.386
New Zealand,NZL,"Apr 12, 2020",0.381
New Zealand,NZL,"Apr 13, 2020",0.47
New Zealand,NZL,"Apr 14, 2020",0.84
New Zealand,NZL,"Apr 15, 2020",0.835
New Zealand,NZL,"Apr 16, 2020",0.83
New Zealand,NZL,"Apr 17, 2020",1.013
New Zealand,NZL,"Apr 18, 2020",1.005
New Zealand,NZL,"Apr 19, 2020",1.093
New Zealand,NZL,"Apr 20, 2020",1.086
New Zealand,NZL,"Apr 21, 2020",1.174
New Zealand,NZL,"Apr 22, 2020",1.259
New Zealand,NZL,"Apr 23, 2020",1.439
New Zealand,NZL,"Apr 24, 2020",1.526
New Zealand,NZL,"Apr 25, 2020",1.611
New Zealand,NZL,"Apr 26, 2020",1.606
New Zealand,NZL,"Apr 27, 2020",1.693
New Zealand,NZL,"Apr 28, 2020",1.69
New Zealand,NZL,"Apr 29, 2020",1.687
New Zealand,NZL,"Apr 30, 2020",1.683
New Zealand,NZL,"May 1, 2020",1.678
New Zealand,NZL,"May 2, 2020",1.764
New Zealand,NZL,"May 3, 2020",1.761
New Zealand,NZL,"May 4, 2020",1.759
New Zealand,NZL,"May 5, 2020",1.759
Niger,NER,"Apr 5, 2020",4.167
Niger,NER,"Apr 6, 2020",5.435
Niger,NER,"Apr 7, 2020",3.953
Niger,NER,"Apr 8, 2020",3.957
Niger,NER,"Apr 9, 2020",3.216
Niger,NER,"Apr 10, 2020",2.683
Niger,NER,"Apr 11, 2020",2.511
Niger,NER,"Apr 12, 2020",2.24
Niger,NER,"Apr 13, 2020",2.268
Niger,NER,"Apr 14, 2020",2.372
Niger,NER,"Apr 15, 2020",2.456
Niger,NER,"Apr 16, 2020",2.397
Niger,NER,"Apr 17, 2020",2.463
Niger,NER,"Apr 18, 2020",2.871
Niger,NER,"Apr 19, 2020",2.973
Niger,NER,"Apr 20, 2020",3.086
Niger,NER,"Apr 21, 2020",3.053
Niger,NER,"Apr 22, 2020",3.053
Niger,NER,"Apr 23, 2020",3.323
Niger,NER,"Apr 24, 2020",3.577
Niger,NER,"Apr 25, 2020",3.524
Niger,NER,"Apr 26, 2020",3.947
Niger,NER,"Apr 27, 2020",4.167
Niger,NER,"Apr 28, 2020",4.137
Niger,NER,"Apr 29, 2020",4.372
Niger,NER,"Apr 30, 2020",4.488
Niger,NER,"May 1, 2020",4.451
Niger,NER,"May 2, 2020",4.533
Niger,NER,"May 3, 2020",4.755
Niger,NER,"May 4, 2020",4.8
Niger,NER,"May 5, 2020",4.901
Nigeria,NGA,"Mar 31, 2020",1.527
Nigeria,NGA,"Apr 1, 2020",1.527
Nigeria,NGA,"Apr 2, 2020",1.325
Nigeria,NGA,"Apr 3, 2020",1.149
Nigeria,NGA,"Apr 4, 2020",1.053
Nigeria,NGA,"Apr 5, 2020",1.905
Nigeria,NGA,"Apr 6, 2020",2.155
Nigeria,NGA,"Apr 7, 2020",2.101
Nigeria,NGA,"Apr 8, 2020",2.362
Nigeria,NGA,"Apr 9, 2020",2.174
Nigeria,NGA,"Apr 10, 2020",2.431
Nigeria,NGA,"Apr 11, 2020",2.295
Nigeria,NGA,"Apr 12, 2020",3.145
Nigeria,NGA,"Apr 13, 2020",3.096
Nigeria,NGA,"Apr 14, 2020",2.915
Nigeria,NGA,"Apr 15, 2020",2.949
Nigeria,NGA,"Apr 16, 2020",2.948
Nigeria,NGA,"Apr 17, 2020",2.941
Nigeria,NGA,"Apr 18, 2020",3.448
Nigeria,NGA,"Apr 19, 2020",3.506
Nigeria,NGA,"Apr 20, 2020",3.349
Nigeria,NGA,"Apr 21, 2020",3.308
Nigeria,NGA,"Apr 22, 2020",3.197
Nigeria,NGA,"Apr 23, 2020",3.207
Nigeria,NGA,"Apr 24, 2020",3.16
Nigeria,NGA,"Apr 25, 2020",2.922
Nigeria,NGA,"Apr 26, 2020",2.961
Nigeria,NGA,"Apr 27, 2020",3.142
Nigeria,NGA,"Apr 28, 2020",2.992
Nigeria,NGA,"Apr 29, 2020",2.872
Nigeria,NGA,"Apr 30, 2020",2.951
Nigeria,NGA,"May 1, 2020",3.002
Nigeria,NGA,"May 2, 2020",3.134
Nigeria,NGA,"May 3, 2020",3.559
Nigeria,NGA,"May 4, 2020",3.401
Nigeria,NGA,"May 5, 2020",3.319
North America,,"Mar 2, 2020",1.681
North America,,"Mar 3, 2020",4.38
North America,,"Mar 4, 2020",5.556
North America,,"Mar 5, 2020",5.528
North America,,"Mar 6, 2020",4.211
North America,,"Mar 7, 2020",3.518
North America,,"Mar 8, 2020",3.407
North America,,"Mar 9, 2020",3.328
North America,,"Mar 10, 2020",3.162
North America,,"Mar 11, 2020",2.606
North America,,"Mar 12, 2020",2.169
North America,,"Mar 13, 2020",2.223
North America,,"Mar 14, 2020",1.983
North America,,"Mar 15, 2020",1.765
North America,,"Mar 16, 2020",1.693
North America,,"Mar 17, 2020",1.707
North America,,"Mar 18, 2020",1.619
North America,,"Mar 19, 2020",1.554
North America,,"Mar 20, 2020",1.051
North America,,"Mar 21, 2020",1.326
North America,,"Mar 22, 2020",1.281
North America,,"Mar 23, 2020",1.333
North America,,"Mar 24, 2020",1.278
North America,,"Mar 25, 2020",1.447
North America,,"Mar 26, 2020",1.494
North America,,"Mar 27, 2020",1.485
North America,,"Mar 28, 2020",1.621
North America,,"Mar 29, 2020",1.745
North America,,"Mar 30, 2020",1.745
North America,,"Mar 31, 2020",1.917
North America,,"Apr 1, 2020",2.127
North America,,"Apr 2, 2020",2.338
North America,,"Apr 3, 2020",2.431
North America,,"Apr 4, 2020",2.547
North America,,"Apr 5, 2020",2.7
North America,,"Apr 6, 2020",2.835
North America,,"Apr 7, 2020",2.965
North America,,"Apr 8, 2020",3.208
North America,,"Apr 9, 2020",3.399
North America,,"Apr 10, 2020",3.552
North America,,"Apr 11, 2020",3.713
North America,,"Apr 12, 2020",3.862
North America,,"Apr 13, 2020",3.944
North America,,"Apr 14, 2020",4.038
North America,,"Apr 15, 2020",4.26
North America,,"Apr 16, 2020",4.802
North America,,"Apr 17, 2020",4.927
North America,,"Apr 18, 2020",5.232
North America,,"Apr 19, 2020",5.268
North America,,"Apr 20, 2020",5.328
North America,,"Apr 21, 2020",5.37
North America,,"Apr 22, 2020",5.447
North America,,"Apr 23, 2020",5.541
North America,,"Apr 24, 2020",5.733
North America,,"Apr 25, 2020",5.729
North America,,"Apr 26, 2020",5.679
North America,,"Apr 27, 2020",5.694
North America,,"Apr 28, 2020",5.709
North America,,"Apr 29, 2020",5.786
North America,,"Apr 30, 2020",5.889
North America,,"May 1, 2020",5.924
North America,,"May 2, 2020",5.936
North America,,"May 3, 2020",5.905
North America,,"May 4, 2020",5.887
North America,,"May 5, 2020",5.889
Norway,NOR,"Mar 13, 2020",0.161
Norway,NOR,"Mar 14, 2020",0.161
Norway,NOR,"Mar 15, 2020",0.11
Norway,NOR,"Mar 16, 2020",0.093
Norway,NOR,"Mar 17, 2020",0.257
Norway,NOR,"Mar 18, 2020",0.229
Norway,NOR,"Mar 19, 2020",0.211
Norway,NOR,"Mar 20, 2020",0.387
Norway,NOR,"Mar 21, 2020",0.402
Norway,NOR,"Mar 22, 2020",0.363
Norway,NOR,"Mar 23, 2020",0.328
Norway,NOR,"Mar 24, 2020",0.337
Norway,NOR,"Mar 25, 2020",0.39
Norway,NOR,"Mar 26, 2020",0.412
Norway,NOR,"Mar 27, 2020",0.444
Norway,NOR,"Mar 28, 2020",0.447
Norway,NOR,"Mar 29, 2020",0.52
Norway,NOR,"Mar 30, 2020",0.536
Norway,NOR,"Mar 31, 2020",0.615
Norway,NOR,"Apr 1, 2020",0.63
Norway,NOR,"Apr 2, 2020",0.686
Norway,NOR,"Apr 3, 2020",0.851
Norway,NOR,"Apr 4, 2020",0.845
Norway,NOR,"Apr 5, 2020",0.907
Norway,NOR,"Apr 6, 2020",1.028
Norway,NOR,"Apr 7, 2020",1.025
Norway,NOR,"Apr 8, 2020",1.177
Norway,NOR,"Apr 9, 2020",1.331
Norway,NOR,"Apr 10, 2020",1.429
Norway,NOR,"Apr 11, 2020",1.473
Norway,NOR,"Apr 12, 2020",1.551
Norway,NOR,"Apr 13, 2020",1.606
Norway,NOR,"Apr 14, 2020",1.757
Norway,NOR,"Apr 15, 2020",1.934
Norway,NOR,"Apr 16, 2020",1.947
Norway,NOR,"Apr 17, 2020",2.003
Norway,NOR,"Apr 18, 2020",2.003
Norway,NOR,"Apr 19, 2020",2.119
Norway,NOR,"Apr 20, 2020",2.179
Norway,NOR,"Apr 21, 2020",2.165
Norway,NOR,"Apr 22, 2020",2.275
Norway,NOR,"Apr 23, 2020",2.331
Norway,NOR,"Apr 24, 2020",2.451
Norway,NOR,"Apr 25, 2020",2.578
Norway,NOR,"Apr 26, 2020",2.585
Norway,NOR,"Apr 27, 2020",2.572
Norway,NOR,"Apr 28, 2020",2.562
Norway,NOR,"Apr 29, 2020",2.564
Norway,NOR,"Apr 30, 2020",2.635
Norway,NOR,"May 1, 2020",2.646
Norway,NOR,"May 2, 2020",2.629
Norway,NOR,"May 3, 2020",2.629
Norway,NOR,"May 4, 2020",2.664
Norway,NOR,"May 5, 2020",2.651
Oceania,,"Mar 10, 2020",2.857
Oceania,,"Mar 11, 2020",2.564
Oceania,,"Mar 12, 2020",2.29
Oceania,,"Mar 13, 2020",1.863
Oceania,,"Mar 14, 2020",1.478
Oceania,,"Mar 15, 2020",1.167
Oceania,,"Mar 16, 2020",1.634
Oceania,,"Mar 17, 2020",1.305
Oceania,,"Mar 18, 2020",1.055
Oceania,,"Mar 19, 2020",1.002
Oceania,,"Mar 20, 2020",0.785
Oceania,,"Mar 21, 2020",0.729
Oceania,,"Mar 22, 2020",0.665
Oceania,,"Mar 23, 2020",0.429
Oceania,,"Mar 24, 2020",0.394
Oceania,,"Mar 25, 2020",0.335
Oceania,,"Mar 26, 2020",0.382
Oceania,,"Mar 27, 2020",0.388
Oceania,,"Mar 28, 2020",0.359
Oceania,,"Mar 29, 2020",0.364
Oceania,,"Mar 30, 2020",0.378
Oceania,,"Mar 31, 2020",0.394
Oceania,,"Apr 1, 2020",0.437
Oceania,,"Apr 2, 2020",0.445
Oceania,,"Apr 3, 2020",0.456
Oceania,,"Apr 4, 2020",0.551
Oceania,,"Apr 5, 2020",0.594
Oceania,,"Apr 6, 2020",0.613
Oceania,,"Apr 7, 2020",0.688
Oceania,,"Apr 8, 2020",0.729
Oceania,,"Apr 9, 2020",0.784
Oceania,,"Apr 10, 2020",0.812
Oceania,,"Apr 11, 2020",0.853
Oceania,,"Apr 12, 2020",0.898
Oceania,,"Apr 13, 2020",0.958
Oceania,,"Apr 14, 2020",1.003
Oceania,,"Apr 15, 2020",0.996
Oceania,,"Apr 16, 2020",1.015
Oceania,,"Apr 17, 2020",1.035
Oceania,,"Apr 18, 2020",1.08
Oceania,,"Apr 19, 2020",1.11
Oceania,,"Apr 20, 2020",1.118
Oceania,,"Apr 21, 2020",1.14
Oceania,,"Apr 22, 2020",1.186
Oceania,,"Apr 23, 2020",1.21
Oceania,,"Apr 24, 2020",1.232
Oceania,,"Apr 25, 2020",1.29
Oceania,,"Apr 26, 2020",1.312
Oceania,,"Apr 27, 2020",1.347
Oceania,,"Apr 28, 2020",1.357
Oceania,,"Apr 29, 2020",1.403
Oceania,,"Apr 30, 2020",1.426
Oceania,,"May 1, 2020",1.447
Oceania,,"May 2, 2020",1.47
Oceania,,"May 3, 2020",1.466
Oceania,,"May 4, 2020",1.487
Oceania,,"May 5, 2020",1.483
Oman,OMN,"Apr 1, 2020",0.521
Oman,OMN,"Apr 2, 2020",0.476
Oman,OMN,"Apr 3, 2020",0.433
Oman,OMN,"Apr 4, 2020",0.433
Oman,OMN,"Apr 5, 2020",0.722
Oman,OMN,"Apr 6, 2020",0.671
Oman,OMN,"Apr 7, 2020",0.539
Oman,OMN,"Apr 8, 2020",0.477
Oman,OMN,"Apr 9, 2020",0.477
Oman,OMN,"Apr 10, 2020",0.656
Oman,OMN,"Apr 11, 2020",0.62
Oman,OMN,"Apr 12, 2020",0.549
Oman,OMN,"Apr 13, 2020",0.668
Oman,OMN,"Apr 14, 2020",0.492
Oman,OMN,"Apr 15, 2020",0.44
Oman,OMN,"Apr 16, 2020",0.44
Oman,OMN,"Apr 17, 2020",0.393
Oman,OMN,"Apr 18, 2020",0.561
Oman,OMN,"Apr 19, 2020",0.508
Oman,OMN,"Apr 20, 2020",0.553
Oman,OMN,"Apr 21, 2020",0.531
Oman,OMN,"Apr 22, 2020",0.531
Oman,OMN,"Apr 23, 2020",0.496
Oman,OMN,"Apr 24, 2020",0.524
Oman,OMN,"Apr 25, 2020",0.559
Oman,OMN,"Apr 26, 2020",0.525
Oman,OMN,"Apr 27, 2020",0.501
Oman,OMN,"Apr 28, 2020",0.488
Oman,OMN,"Apr 29, 2020",0.469
Oman,OMN,"Apr 30, 2020",0.44
Oman,OMN,"May 1, 2020",0.468
Oman,OMN,"May 2, 2020",0.45
Oman,OMN,"May 3, 2020",0.483
Oman,OMN,"May 4, 2020",0.467
Oman,OMN,"May 5, 2020",0.455
Pakistan,PAK,"Mar 20, 2020",0.418
Pakistan,PAK,"Mar 21, 2020",0.606
Pakistan,PAK,"Mar 22, 2020",0.464
Pakistan,PAK,"Mar 23, 2020",0.638
Pakistan,PAK,"Mar 24, 2020",0.676
Pakistan,PAK,"Mar 25, 2020",0.706
Pakistan,PAK,"Mar 26, 2020",0.757
Pakistan,PAK,"Mar 27, 2020",0.752
Pakistan,PAK,"Mar 28, 2020",0.752
Pakistan,PAK,"Mar 29, 2020",0.781
Pakistan,PAK,"Mar 30, 2020",0.852
Pakistan,PAK,"Mar 31, 2020",1.108
Pakistan,PAK,"Apr 1, 2020",1.275
Pakistan,PAK,"Apr 2, 2020",1.353
Pakistan,PAK,"Apr 3, 2020",1.353
Pakistan,PAK,"Apr 4, 2020",1.353
Pakistan,PAK,"Apr 5, 2020",1.429
Pakistan,PAK,"Apr 6, 2020",1.526
Pakistan,PAK,"Apr 7, 2020",1.398
Pakistan,PAK,"Apr 8, 2020",1.424
Pakistan,PAK,"Apr 9, 2020",1.458
Pakistan,PAK,"Apr 10, 2020",1.434
Pakistan,PAK,"Apr 11, 2020",1.483
Pakistan,PAK,"Apr 12, 2020",1.707
Pakistan,PAK,"Apr 13, 2020",1.731
Pakistan,PAK,"Apr 14, 2020",1.679
Pakistan,PAK,"Apr 15, 2020",1.787
Pakistan,PAK,"Apr 16, 2020",1.906
Pakistan,PAK,"Apr 17, 2020",1.922
Pakistan,PAK,"Apr 18, 2020",1.912
Pakistan,PAK,"Apr 19, 2020",1.989
Pakistan,PAK,"Apr 20, 2020",2.091
Pakistan,PAK,"Apr 21, 2020",2.083
Pakistan,PAK,"Apr 22, 2020",2.144
Pakistan,PAK,"Apr 23, 2020",2.144
Pakistan,PAK,"Apr 24, 2020",2.125
Pakistan,PAK,"Apr 25, 2020",2.119
Pakistan,PAK,"Apr 26, 2020",2.114
Pakistan,PAK,"Apr 27, 2020",2.108
Pakistan,PAK,"Apr 28, 2020",2.138
Pakistan,PAK,"Apr 29, 2020",2.197
Pakistan,PAK,"Apr 30, 2020",2.196
Pakistan,PAK,"May 1, 2020",2.289
Pakistan,PAK,"May 2, 2020",2.302
Pakistan,PAK,"May 3, 2020",2.303
Pakistan,PAK,"May 4, 2020",2.289
Pakistan,PAK,"May 5, 2020",2.26
Palestine,PSE,"Mar 30, 2020",0.943
Palestine,PSE,"Mar 31, 2020",0.87
Palestine,PSE,"Apr 1, 2020",0.855
Palestine,PSE,"Apr 2, 2020",0.746
Palestine,PSE,"Apr 3, 2020",0.645
Palestine,PSE,"Apr 4, 2020",0.645
Palestine,PSE,"Apr 6, 2020",0.461
Palestine,PSE,"Apr 7, 2020",0.395
Palestine,PSE,"Apr 8, 2020",0.385
Palestine,PSE,"Apr 9, 2020",0.38
Palestine,PSE,"Apr 10, 2020",0.38
Palestine,PSE,"Apr 11, 2020",0.752
Palestine,PSE,"Apr 12, 2020",0.746
Palestine,PSE,"Apr 13, 2020",0.746
Palestine,PSE,"Apr 14, 2020",0.746
Palestine,PSE,"Apr 15, 2020",0.697
Palestine,PSE,"Apr 16, 2020",0.687
Palestine,PSE,"Apr 17, 2020",0.68
Palestine,PSE,"Apr 18, 2020",0.651
Palestine,PSE,"Apr 19, 2020",0.639
Palestine,PSE,"Apr 20, 2020",0.621
Palestine,PSE,"Apr 21, 2020",0.608
Palestine,PSE,"Apr 22, 2020",0.608
Palestine,PSE,"Apr 23, 2020",0.597
Palestine,PSE,"Apr 24, 2020",0.595
Palestine,PSE,"Apr 25, 2020",0.588
Palestine,PSE,"Apr 26, 2020",0.585
Palestine,PSE,"Apr 27, 2020",0.404
Palestine,PSE,"Apr 28, 2020",0.404
Palestine,PSE,"Apr 29, 2020",0.404
Palestine,PSE,"Apr 30, 2020",0.394
Palestine,PSE,"May 1, 2020",0.789
Palestine,PSE,"May 2, 2020",0.774
Palestine,PSE,"May 3, 2020",0.774
Palestine,PSE,"May 4, 2020",0.766
Palestine,PSE,"May 5, 2020",0.763
Panama,PAN,"Mar 19, 2020",0.917
Panama,PAN,"Mar 20, 2020",0.73
Panama,PAN,"Mar 21, 2020",0.5
Panama,PAN,"Mar 22, 2020",1.224
Panama,PAN,"Mar 23, 2020",0.958
Panama,PAN,"Mar 24, 2020",1.739
Panama,PAN,"Mar 25, 2020",1.354
Panama,PAN,"Mar 26, 2020",1.02
Panama,PAN,"Mar 27, 2020",1.335
Panama,PAN,"Mar 28, 2020",1.781
Panama,PAN,"Mar 29, 2020",1.887
Panama,PAN,"Mar 30, 2020",2.427
Panama,PAN,"Mar 31, 2020",2.419
Panama,PAN,"Apr 1, 2020",2.54
Panama,PAN,"Apr 2, 2020",2.43
Panama,PAN,"Apr 3, 2020",2.508
Panama,PAN,"Apr 4, 2020",2.451
Panama,PAN,"Apr 5, 2020",2.554
Panama,PAN,"Apr 6, 2020",2.716
Panama,PAN,"Apr 7, 2020",2.619
Panama,PAN,"Apr 8, 2020",2.623
Panama,PAN,"Apr 9, 2020",2.492
Panama,PAN,"Apr 10, 2020",2.398
Panama,PAN,"Apr 11, 2020",2.488
Panama,PAN,"Apr 12, 2020",2.443
Panama,PAN,"Apr 13, 2020",2.559
Panama,PAN,"Apr 14, 2020",2.707
Panama,PAN,"Apr 15, 2020",2.658
Panama,PAN,"Apr 16, 2020",2.746
Panama,PAN,"Apr 17, 2020",2.714
Panama,PAN,"Apr 18, 2020",2.755
Panama,PAN,"Apr 19, 2020",2.808
Panama,PAN,"Apr 20, 2020",2.821
Panama,PAN,"Apr 21, 2020",2.92
Panama,PAN,"Apr 22, 2020",2.925
Panama,PAN,"Apr 23, 2020",2.885
Panama,PAN,"Apr 24, 2020",2.826
Panama,PAN,"Apr 25, 2020",2.885
Panama,PAN,"Apr 26, 2020",2.871
Panama,PAN,"Apr 27, 2020",2.855
Panama,PAN,"Apr 28, 2020",2.774
Panama,PAN,"Apr 29, 2020",2.839
Panama,PAN,"Apr 30, 2020",2.791
Panama,PAN,"May 1, 2020",2.878
Panama,PAN,"May 2, 2020",2.857
Panama,PAN,"May 3, 2020",2.779
Panama,PAN,"May 4, 2020",2.779
Panama,PAN,"May 5, 2020",2.748
Paraguay,PRY,"Apr 5, 2020",2.885
Paraguay,PRY,"Apr 6, 2020",4.425
Paraguay,PRY,"Apr 7, 2020",4.425
Paraguay,PRY,"Apr 8, 2020",4.348
Paraguay,PRY,"Apr 9, 2020",4.032
Paraguay,PRY,"Apr 10, 2020",4.651
Paraguay,PRY,"Apr 11, 2020",4.511
Paraguay,PRY,"Apr 12, 2020",4.478
Paraguay,PRY,"Apr 13, 2020",4.082
Paraguay,PRY,"Apr 14, 2020",4.403
Paraguay,PRY,"Apr 15, 2020",4.969
Paraguay,PRY,"Apr 16, 2020",4.598
Paraguay,PRY,"Apr 17, 2020",4.598
Paraguay,PRY,"Apr 18, 2020",3.96
Paraguay,PRY,"Apr 19, 2020",3.96
Paraguay,PRY,"Apr 20, 2020",3.883
Paraguay,PRY,"Apr 21, 2020",3.846
Paraguay,PRY,"Apr 22, 2020",4.225
Paraguay,PRY,"Apr 23, 2020",4.225
Paraguay,PRY,"Apr 24, 2020",4.091
Paraguay,PRY,"Apr 25, 2020",4.036
Paraguay,PRY,"Apr 26, 2020",3.947
Paraguay,PRY,"Apr 27, 2020",3.947
Paraguay,PRY,"Apr 28, 2020",3.913
Paraguay,PRY,"Apr 29, 2020",3.766
Paraguay,PRY,"Apr 30, 2020",3.614
Paraguay,PRY,"May 1, 2020",3.759
Paraguay,PRY,"May 2, 2020",3.003
Paraguay,PRY,"May 3, 2020",2.703
Paraguay,PRY,"May 4, 2020",2.525
Paraguay,PRY,"May 5, 2020",2.41
Peru,PER,"Mar 20, 2020",0.855
Peru,PER,"Mar 21, 2020",1.141
Peru,PER,"Mar 22, 2020",1.572
Peru,PER,"Mar 23, 2020",1.377
Peru,PER,"Mar 24, 2020",1.266
Peru,PER,"Mar 25, 2020",1.683
Peru,PER,"Mar 26, 2020",1.434
Peru,PER,"Mar 27, 2020",1.552
Peru,PER,"Mar 28, 2020",1.732
Peru,PER,"Mar 29, 2020",2.385
Peru,PER,"Mar 30, 2020",2.113
Peru,PER,"Mar 31, 2020",2.526
Peru,PER,"Apr 1, 2020",2.817
Peru,PER,"Apr 2, 2020",3.553
Peru,PER,"Apr 3, 2020",3.89
Peru,PER,"Apr 4, 2020",3.824
Peru,PER,"Apr 5, 2020",4.181
Peru,PER,"Apr 6, 2020",3.639
Peru,PER,"Apr 7, 2020",3.592
Peru,PER,"Apr 8, 2020",3.622
Peru,PER,"Apr 9, 2020",2.787
Peru,PER,"Apr 10, 2020",2.626
Peru,PER,"Apr 11, 2020",2.866
Peru,PER,"Apr 12, 2020",2.643
Peru,PER,"Apr 13, 2020",2.567
Peru,PER,"Apr 14, 2020",2.567
Peru,PER,"Apr 15, 2020",2.232
Peru,PER,"Apr 16, 2020",2.214
Peru,PER,"Apr 17, 2020",2.194
Peru,PER,"Apr 18, 2020",2.224
Peru,PER,"Apr 19, 2020",2.413
Peru,PER,"Apr 20, 2020",2.56
Peru,PER,"Apr 21, 2020",2.726
Peru,PER,"Apr 22, 2020",2.713
Peru,PER,"Apr 23, 2020",2.753
Peru,PER,"Apr 24, 2020",2.735
Peru,PER,"Apr 25, 2020",2.929
Peru,PER,"Apr 26, 2020",2.763
Peru,PER,"Apr 27, 2020",2.646
Peru,PER,"Apr 28, 2020",2.725
Peru,PER,"Apr 29, 2020",2.738
Peru,PER,"Apr 30, 2020",2.779
Peru,PER,"May 1, 2020",2.842
Peru,PER,"May 2, 2020",2.778
Peru,PER,"May 3, 2020",2.821
Peru,PER,"May 4, 2020",2.8
Peru,PER,"May 5, 2020",2.837
Philippines,PHL,"Mar 15, 2020",5.405
Philippines,PHL,"Mar 16, 2020",8.571
Philippines,PHL,"Mar 17, 2020",8.451
Philippines,PHL,"Mar 18, 2020",7.487
Philippines,PHL,"Mar 19, 2020",8.416
Philippines,PHL,"Mar 20, 2020",7.826
Philippines,PHL,"Mar 21, 2020",7.826
Philippines,PHL,"Mar 22, 2020",6.579
Philippines,PHL,"Mar 23, 2020",6.579
Philippines,PHL,"Mar 24, 2020",7.143
Philippines,PHL,"Mar 25, 2020",6.341
Philippines,PHL,"Mar 26, 2020",5.975
Philippines,PHL,"Mar 27, 2020",6.365
Philippines,PHL,"Mar 28, 2020",6.725
Philippines,PHL,"Mar 29, 2020",6.326
Philippines,PHL,"Mar 30, 2020",5.007
Philippines,PHL,"Mar 31, 2020",4.223
Philippines,PHL,"Apr 1, 2020",4.223
Philippines,PHL,"Apr 2, 2020",4.154
Philippines,PHL,"Apr 3, 2020",4.064
Philippines,PHL,"Apr 4, 2020",4.506
Philippines,PHL,"Apr 5, 2020",4.654
Philippines,PHL,"Apr 6, 2020",4.683
Philippines,PHL,"Apr 7, 2020",4.454
Philippines,PHL,"Apr 8, 2020",4.702
Philippines,PHL,"Apr 9, 2020",4.703
Philippines,PHL,"Apr 10, 2020",4.98
Philippines,PHL,"Apr 11, 2020",4.98
Philippines,PHL,"Apr 12, 2020",5.578
Philippines,PHL,"Apr 13, 2020",6.39
Philippines,PHL,"Apr 14, 2020",6.387
Philippines,PHL,"Apr 15, 2020",6.414
Philippines,PHL,"Apr 16, 2020",6.4
Philippines,PHL,"Apr 17, 2020",6.396
Philippines,PHL,"Apr 18, 2020",6.584
Philippines,PHL,"Apr 19, 2020",6.522
Philippines,PHL,"Apr 20, 2020",6.535
Philippines,PHL,"Apr 21, 2020",6.626
Philippines,PHL,"Apr 22, 2020",6.622
Philippines,PHL,"Apr 23, 2020",6.647
Philippines,PHL,"Apr 24, 2020",6.618
Philippines,PHL,"Apr 25, 2020",6.632
Philippines,PHL,"Apr 26, 2020",6.773
Philippines,PHL,"Apr 27, 2020",6.61
Philippines,PHL,"Apr 28, 2020",6.571
Philippines,PHL,"Apr 29, 2020",6.66
Philippines,PHL,"Apr 30, 2020",6.795
Philippines,PHL,"May 1, 2020",6.692
Philippines,PHL,"May 2, 2020",6.601
Philippines,PHL,"May 3, 2020",6.754
Philippines,PHL,"May 4, 2020",6.581
Philippines,PHL,"May 5, 2020",6.568
Poland,POL,"Mar 15, 2020",2.885
Poland,POL,"Mar 16, 2020",2.4
Poland,POL,"Mar 17, 2020",2.26
Poland,POL,"Mar 18, 2020",2.101
Poland,POL,"Mar 19, 2020",1.742
Poland,POL,"Mar 20, 2020",1.408
Poland,POL,"Mar 21, 2020",1.176
Poland,POL,"Mar 22, 2020",0.933
Poland,POL,"Mar 23, 2020",1.104
Poland,POL,"Mar 24, 2020",1.068
Poland,POL,"Mar 25, 2020",1.11
Poland,POL,"Mar 26, 2020",1.332
Poland,POL,"Mar 27, 2020",1.31
Poland,POL,"Mar 28, 2020",1.152
Poland,POL,"Mar 29, 2020",1.099
Poland,POL,"Mar 30, 2020",1.182
Poland,POL,"Mar 31, 2020",1.509
Poland,POL,"Apr 1, 2020",1.428
Poland,POL,"Apr 2, 2020",1.684
Poland,POL,"Apr 3, 2020",1.935
Poland,POL,"Apr 4, 2020",2.099
Poland,POL,"Apr 5, 2020",2.178
Poland,POL,"Apr 6, 2020",2.292
Poland,POL,"Apr 7, 2020",2.425
Poland,POL,"Apr 8, 2020",2.661
Poland,POL,"Apr 9, 2020",3.055
Poland,POL,"Apr 10, 2020",3.121
Poland,POL,"Apr 11, 2020",3.039
Poland,POL,"Apr 12, 2020",3.272
Poland,POL,"Apr 13, 2020",3.476
Poland,POL,"Apr 14, 2020",3.533
Poland,POL,"Apr 15, 2020",3.652
Poland,POL,"Apr 16, 2020",3.772
Poland,POL,"Apr 17, 2020",3.966
Poland,POL,"Apr 18, 2020",3.962
Poland,POL,"Apr 19, 2020",3.969
Poland,POL,"Apr 20, 2020",3.876
Poland,POL,"Apr 21, 2020",3.961
